"ENTREZID"	"GO"	"ONTOLOGY"	"GENENAME"	"GOTERM"	"external_gene_name"	"Description_Ensembl"	"UniprotAcc"	"gene_name"	"persistent_id"	"name_PC"	"id_PC"	"Uniprot_ID"	"PANTHER_SF_ID"	"PANTHER_Family_name"	"PANTHER_SF_name"	"Description_NCBI"	"ALIAS"	"log2FoldChange"	"padj"
"106404518"	"GO:0051123"	"BP"	"transcription initiation factor TFIID subunit 7"	"RNA polymerase II preinitiation complex assembly"	"BnaAnng35590D"	"BnaAnng35590D protein"	"A0A078JWZ6"	NA	NA	NA	NA	"A0A078JWZ6"	"PTHR12228:SF12"	"TRANSCRIPTION INITIATION FACTOR TFIID 55 KD SUBUNIT-RELATED"	"TAFII55_N DOMAIN-CONTAINING PROTEIN"	"transcription initiation factor TFIID subunit 7"	"LOC106404518"	7.115753071759	2.11043749991324e-05
"106404546"	"GO:0031145"	"BP"	"ubiquitin-conjugating enzyme E2 20"	"anaphase-promoting complex-dependent catabolic process"	"BnaC06g03670D"	"BnaC06g03670D protein"	"A0A078HGY7"	NA	NA	NA	NA	"A0A078HGY7"	"PTHR24068:SF373"	"UBIQUITIN-CONJUGATING ENZYME E2"	"UBC CORE DOMAIN-CONTAINING PROTEIN"	"ubiquitin-conjugating enzyme E2 20"	"LOC106404546"	1.38656360108833	2.87862041127209e-07
"106404546"	"GO:0000209"	"BP"	"ubiquitin-conjugating enzyme E2 20"	"protein polyubiquitination"	"BnaC06g03670D"	"BnaC06g03670D protein"	"A0A078HGY7"	NA	NA	NA	NA	"A0A078HGY7"	"PTHR24068:SF373"	"UBIQUITIN-CONJUGATING ENZYME E2"	"UBC CORE DOMAIN-CONTAINING PROTEIN"	"ubiquitin-conjugating enzyme E2 20"	"LOC106404546"	1.38656360108833	2.87862041127209e-07
"106404546"	"GO:0030071"	"BP"	"ubiquitin-conjugating enzyme E2 20"	"regulation of mitotic metaphase/anaphase transition"	"BnaC06g03670D"	"BnaC06g03670D protein"	"A0A078HGY7"	NA	NA	NA	NA	"A0A078HGY7"	"PTHR24068:SF373"	"UBIQUITIN-CONJUGATING ENZYME E2"	"UBC CORE DOMAIN-CONTAINING PROTEIN"	"ubiquitin-conjugating enzyme E2 20"	"LOC106404546"	1.38656360108833	2.87862041127209e-07
"106404557"	NA	NA	NA	NA	"BnaCnng18240D"	"BnaCnng18240D protein"	"A0A078IIS9"	NA	NA	NA	NA	"A0A078IIS9"	"PTHR45811:SF56"	"COPPER TRANSPORT PROTEIN FAMILY-RELATED"	"BNAA02G10700D PROTEIN"	"heavy metal-associated isoprenylated plant protein 13"	"BNACNNG18240D"	3.19076264117806	0.0133889769438947
"106404810"	NA	NA	NA	NA	"BnaC06g23690D"	"BnaC06g23690D protein"	"A0A078FDP5"	NA	NA	NA	NA	"A0A078FDP5"	"PTHR33107:SF12"	"KUNITZ TRYPSIN INHIBITOR 2"	"KUNITZ TRYPSIN INHIBITOR 4"	"kunitz trypsin inhibitor 4-like"	"LOC106404810"	3.09606592058407	0.000425912526120233
"106404973"	NA	NA	NA	NA	"BnaA02g12120D"	"BnaA02g12120D protein"	"A0A078FVG0"	NA	NA	NA	NA	"A0A078FVG0"	"PTHR31642:SF189"	"TRICHOTHECENE 3-O-ACETYLTRANSFERASE"	"HXXXD-TYPE ACYL-TRANSFERASE FAMILY PROTEIN"	"omega-hydroxypalmitate O-feruloyl transferase"	"LOC106404973"	-5.76900402183101	0.00129602516887621
"106405176"	"GO:0008285"	"BP"	"small polypeptide DEVIL 5"	"negative regulation of cell population proliferation"	"BnaC06g29620D"	"BnaC06g29620D protein"	"A0A078H4T7"	NA	NA	NA	NA	"A0A078H4T7"	"PTHR47855:SF6"	"OS01G0525701 PROTEIN"	"BNAC06G29620D PROTEIN"	"small polypeptide DEVIL 5"	"LOC106405176"	-5.20614489928811	0.00344497742562956
"106405176"	"GO:0048367"	"BP"	"small polypeptide DEVIL 5"	"shoot system development"	"BnaC06g29620D"	"BnaC06g29620D protein"	"A0A078H4T7"	NA	NA	NA	NA	"A0A078H4T7"	"PTHR47855:SF6"	"OS01G0525701 PROTEIN"	"BNAC06G29620D PROTEIN"	"small polypeptide DEVIL 5"	"LOC106405176"	-5.20614489928811	0.00344497742562956
"106405315"	"GO:0000209"	"BP"	"ubiquitin-conjugating enzyme E2 32"	"protein polyubiquitination"	"BnaC01g21910D"	"BnaC01g21910D protein"	"A0A078H9U8"	NA	NA	NA	NA	"A0A078H9U8"	"PTHR24068:SF303"	"UBIQUITIN-CONJUGATING ENZYME E2"	"UBC CORE DOMAIN-CONTAINING PROTEIN"	"ubiquitin-conjugating enzyme E2 32"	"LOC106405315"	1.17739381985529	4.64695434404766e-11
"106405315"	"GO:0006511"	"BP"	"ubiquitin-conjugating enzyme E2 32"	"ubiquitin-dependent protein catabolic process"	"BnaC01g21910D"	"BnaC01g21910D protein"	"A0A078H9U8"	NA	NA	NA	NA	"A0A078H9U8"	"PTHR24068:SF303"	"UBIQUITIN-CONJUGATING ENZYME E2"	"UBC CORE DOMAIN-CONTAINING PROTEIN"	"ubiquitin-conjugating enzyme E2 32"	"LOC106405315"	1.17739381985529	4.64695434404766e-11
"106405339"	NA	NA	NA	NA	"BnaCnng07200D"	"BnaCnng07200D protein"	"A0A078H6J9"	NA	NA	NA	NA	"A0A078H6J9"	"PTHR31717:SF142"	"ZINC FINGER PROTEIN CONSTANS-LIKE 10"	"B-BOX DOMAIN PROTEIN 30-RELATED"	"B-box domain protein 31"	"BNACNNG07200D"	3.43261575143044	3.75650261077013e-05
"106405648"	NA	NA	NA	NA	"BnaC06g30530D"	"BnaC06g30530D protein"	"A0A078HQM5"	NA	NA	NA	NA	"A0A078HQM5"	"PTHR33167:SF4"	"TRANSCRIPTION FACTOR, PUTATIVE (DUF863)-RELATED"	"TRANSCRIPTION FACTOR, PUTATIVE (DUF863)-RELATED"	"uncharacterized BNAC06G30530D"	"BNAC06G30530D"	1.08442683289269	1.25048742403656e-06
"106405881"	NA	NA	NA	NA	"BnaCnng66020D"	"BnaCnng66020D protein"	"A0A078JWQ8"	NA	NA	NA	NA	"A0A078JWQ8"	"PTHR31221:SF284"	"WRKY TRANSCRIPTION FACTOR PROTEIN 1-RELATED"	"BNACNNG66020D PROTEIN"	"probable WRKY transcription factor 33"	"LOC106405881"	1.09623056488428	0.0233346974323818
"106405888"	NA	NA	NA	NA	"BnaC06g03740D"	"BnaC06g03740D protein"	"A0A078HFF9"	NA	NA	NA	NA	"A0A078HFF9"	"PTHR13903:SF23"	"PIRIN-RELATED"	"OS09G0484800 PROTEIN"	"pirin-like protein At1g50590"	"LOC106405888"	1.82753730704111	0.00401093392017776
"106406156"	NA	NA	NA	NA	"BnaC06g10790D"	"BnaC06g10790D protein"	"A0A078GLR4"	NA	NA	NA	NA	"A0A078GLR4"	"PTHR46344:SF3"	"OS02G0202900 PROTEIN"	"KELCH MOTIF FAMILY PROTEIN, EXPRESSED"	"F-box/kelch-repeat protein At1g55270"	"LOC106406156"	1.32544269795925	0.00190309047730505
"106406175"	NA	NA	NA	NA	"BnaC06g24160D"	"BnaC06g24160D protein"	"A0A078FE00"	NA	NA	NA	NA	"A0A078FE00"	"PTHR31238:SF266"	"GERMIN-LIKE PROTEIN SUBFAMILY 3 MEMBER 3"	"GERMIN-LIKE PROTEIN SUBFAMILY 3 MEMBER 1"	"germin-like protein 1"	"LOC106406175"	-2.76343145514596	0.00762545148570381
"106406307"	"GO:0006468"	"BP"	"shaggy-related protein kinase eta"	"protein phosphorylation"	"BnaC03g62810D"	"BnaC03g62810D protein"	"A0A078H8D0"	NA	NA	NA	NA	"A0A078H8D0"	"PTHR24057:SF66"	"GLYCOGEN SYNTHASE KINASE-3 ALPHA"	"NON-SPECIFIC SERINE/THREONINE PROTEIN KINASE"	"shaggy-related protein kinase eta"	"LOC106406307"	1.00945083376037	2.7935946481236e-05
"106406307"	"GO:0007165"	"BP"	"shaggy-related protein kinase eta"	"signal transduction"	"BnaC03g62810D"	"BnaC03g62810D protein"	"A0A078H8D0"	NA	NA	NA	NA	"A0A078H8D0"	"PTHR24057:SF66"	"GLYCOGEN SYNTHASE KINASE-3 ALPHA"	"NON-SPECIFIC SERINE/THREONINE PROTEIN KINASE"	"shaggy-related protein kinase eta"	"LOC106406307"	1.00945083376037	2.7935946481236e-05
"106406444"	"GO:0006468"	"BP"	"cysteine-rich receptor-like protein kinase 43"	"protein phosphorylation"	"BnaC06g31880D"	"BnaC06g31880D protein"	"A0A078FE84"	NA	NA	NA	NA	"A0A078FE84"	"PTHR47973:SF39"	"CYSTEINE-RICH RECEPTOR-LIKE PROTEIN KINASE 3"	"PROTEIN KINASE SUPERFAMILY PROTEIN"	"cysteine-rich receptor-like protein kinase 43"	"LOC106406444"	1.06765039177755	1.5137265494205e-05
"106406446"	NA	NA	NA	NA	"BnaC06g15930D"	"BnaC06g15930D protein"	"A0A078H036"	NA	NA	NA	NA	"A0A078H036"	"PTHR10438:SF394"	"THIOREDOXIN"	"THIOREDOXIN-LIKE PROTEIN CXXS2-RELATED"	"putative thioredoxin H10"	"LOC106406446"	5.9365935795999	1.73885479729165e-22
"106406451"	"GO:0032259"	"BP"	"putative methyltransferase DDB_G0268948"	"methylation"	"BnaC06g10920D"	"BnaC06g10920D protein"	"A0A078GLJ7"	NA	NA	NA	NA	"A0A078GLJ7"	"PTHR44575:SF6"	"OS01G0589200 PROTEIN"	"S-ADENOSYL-L-METHIONINE-DEPENDENT METHYLTRANSFERASES SUPERFAMILY PROTEIN"	"putative methyltransferase DDB_G0268948"	"LOC106406451"	1.14890377808649	0.00585106742689892
"106406451"	"GO:0071704"	"BP"	"putative methyltransferase DDB_G0268948"	"organic substance metabolic process"	"BnaC06g10920D"	"BnaC06g10920D protein"	"A0A078GLJ7"	NA	NA	NA	NA	"A0A078GLJ7"	"PTHR44575:SF6"	"OS01G0589200 PROTEIN"	"S-ADENOSYL-L-METHIONINE-DEPENDENT METHYLTRANSFERASES SUPERFAMILY PROTEIN"	"putative methyltransferase DDB_G0268948"	"LOC106406451"	1.14890377808649	0.00585106742689892
"106406574"	"GO:1902476"	"BP"	"anoctamin-like protein At1g73020"	"chloride transmembrane transport"	"BnaC06g43830D"	"BnaC06g43830D protein"	"A0A078J650"	NA	NA	NA	NA	"A0A078J650"	"PTHR12308:SF73"	"ANOCTAMIN"	"INCREASED SODIUM TOLERANCE PROTEIN 2"	"anoctamin-like protein At1g73020"	"LOC106406574"	1.17347164026839	4.05004029635298e-06
"106406574"	"GO:0055085"	"BP"	"anoctamin-like protein At1g73020"	"transmembrane transport"	"BnaC06g43830D"	"BnaC06g43830D protein"	"A0A078J650"	NA	NA	NA	NA	"A0A078J650"	"PTHR12308:SF73"	"ANOCTAMIN"	"INCREASED SODIUM TOLERANCE PROTEIN 2"	"anoctamin-like protein At1g73020"	"LOC106406574"	1.17347164026839	4.05004029635298e-06
"106406661"	"GO:0006886"	"BP"	"ADP-ribosylation factor 2-B"	"intracellular protein transport"	"BnaC02g19830D"	"BnaA07g09950D protein"	"A0A078FHQ2"	NA	NA	NA	NA	NA	NA	NA	NA	"ADP-ribosylation factor 2-B"	"LOC106406661"	1.15364613346843	2.00198318433659e-17
"106406661"	"GO:0016192"	"BP"	"ADP-ribosylation factor 2-B"	"vesicle-mediated transport"	"BnaC02g19830D"	"BnaA07g09950D protein"	"A0A078FHQ2"	NA	NA	NA	NA	NA	NA	NA	NA	"ADP-ribosylation factor 2-B"	"LOC106406661"	1.15364613346843	2.00198318433659e-17
"106406880"	NA	NA	NA	NA	"BnaC06g05990D"	"BnaC06g05990D protein"	"A0A078GHW9"	NA	NA	NA	NA	"A0A078GHW9"	"PTHR45952:SF18"	"ALUMINUM INDUCED PROTEIN WITH YGL AND LRDR MOTIFS"	"DUF3700 DOMAIN-CONTAINING PROTEIN"	"stem-specific protein TSJT1"	"LOC106406880"	1.81171571238657	0.0295667877502939
"106407192"	NA	NA	NA	NA	"BnaC04g31200D"	"BnaC04g31200D protein"	"A0A078HJM7"	NA	NA	NA	NA	"A0A078HJM7"	"PTHR46463:SF70"	"ZINC FINGER, RING/FYVE/PHD-TYPE"	"RING/U-BOX SUPERFAMILY PROTEIN"	"E3 ubiquitin-protein ligase At3g02290"	"LOC106407192"	1.28950902896126	3.43082038023007e-06
"106407238"	NA	NA	NA	NA	"BnaC03g72180D"	"BnaC03g72180D protein"	"A0A078J753"	NA	NA	NA	NA	"A0A078J753"	"PTHR31087:SF113"	"FAMILY NOT NAMED"	"BNAA03G17960D PROTEIN"	"protein LURP-one-related 8-like"	"LOC106407238"	1.40619586711397	0.00940303289645442
"106407240"	"GO:1901700"	"BP"	"uncharacterized BNAC05G23200D"	"response to oxygen-containing compound"	"BnaC05g23200D"	"BnaC05g23200D protein"	"A0A078F9C6"	NA	NA	NA	NA	"A0A078F9C6"	"PTHR31471:SF58"	"OS02G0116800 PROTEIN"	"REMORIN_C DOMAIN-CONTAINING PROTEIN"	"uncharacterized BNAC05G23200D"	"BNAC05G23200D"	-2.39820304570957	0.0240916788028904
"106407555"	"GO:0016192"	"BP"	"ras-related protein RABH1c"	"vesicle-mediated transport"	"BnaC07g51320D"	"BnaC07g51320D protein"	"A0A078JCX4"	NA	NA	NA	NA	"A0A078JCX4"	"PTHR47977:SF78"	"RAS-RELATED PROTEIN RAB"	"BNAA03G54420D PROTEIN"	"ras-related protein RABH1c"	"LOC106407555"	1.66783242118921	0.0326274252035715
"106407634"	NA	NA	NA	NA	"BnaC07g50630D"	"BnaC07g50630D protein"	"A0A078J6P1"	NA	NA	NA	NA	"A0A078J6P1"	"PTHR34053:SF7"	"PROTEIN ULTRAPETALA 1"	"SAND DOMAIN-CONTAINING PROTEIN"	"protein ULTRAPETALA 1"	"LOC106407634"	1.45103734345648	8.15682146533425e-09
"106407689"	NA	NA	NA	NA	"BnaCnng03100D"	"BnaCnng03100D protein"	"A0A078FBN2"	NA	NA	NA	NA	"A0A078FBN2"	"PTHR35500:SF2"	"OS03G0108700 PROTEIN"	"BNACNNG03100D PROTEIN"	"uncharacterized BNACNNG03100D"	"BNACNNG03100D"	1.68771290667274	0.000823793531083672
"106408376"	"GO:0140021"	"BP"	"probable ADP,ATP carrier protein At5g56450"	"mitochondrial ADP transmembrane transport"	"BnaA02g08620D"	"BnaA02g08620D protein"	"A0A078G6V6"	NA	NA	NA	NA	"A0A078G6V6"	"PTHR45635:SF46"	"ADP,ATP CARRIER PROTEIN 1-RELATED-RELATED"	"ADP/ATP TRANSLOCASE"	"probable ADP,ATP carrier protein At5g56450"	"LOC106408376"	2.77968640414124	0.0413593881878767
"106408376"	"GO:1990544"	"BP"	"probable ADP,ATP carrier protein At5g56450"	"mitochondrial ATP transmembrane transport"	"BnaA02g08620D"	"BnaA02g08620D protein"	"A0A078G6V6"	NA	NA	NA	NA	"A0A078G6V6"	"PTHR45635:SF46"	"ADP,ATP CARRIER PROTEIN 1-RELATED-RELATED"	"ADP/ATP TRANSLOCASE"	"probable ADP,ATP carrier protein At5g56450"	"LOC106408376"	2.77968640414124	0.0413593881878767
"106408376"	"GO:1901029"	"BP"	"probable ADP,ATP carrier protein At5g56450"	"negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway"	"BnaA02g08620D"	"BnaA02g08620D protein"	"A0A078G6V6"	NA	NA	NA	NA	"A0A078G6V6"	"PTHR45635:SF46"	"ADP,ATP CARRIER PROTEIN 1-RELATED-RELATED"	"ADP/ATP TRANSLOCASE"	"probable ADP,ATP carrier protein At5g56450"	"LOC106408376"	2.77968640414124	0.0413593881878767
"106408984"	NA	NA	NA	NA	"BnaC06g41560D"	"BnaC06g41560D protein"	"A0A078IWP8"	NA	NA	NA	NA	"A0A078IWP8"	"PTHR33044:SF194"	"BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN-RELATED"	"NON-SPECIFIC LIPID TRANSFER PROTEIN GPI-ANCHORED 6"	"non-specific lipid transfer protein GPI-anchored 6"	"LOC106408984"	1.35406351612191	0.0442360965409238
"106408987"	NA	NA	NA	NA	"BnaA03g52260D"	"BnaA03g52260D protein"	"A0A078C6A1"	NA	NA	NA	NA	"A0A078C6A1"	"PTHR12857:SF0"	"UNCHARACTERIZED"	"CXXC MOTIF CONTAINING ZINC BINDING PROTEIN"	"CXXC motif containing zinc binding protein"	"LOC106408987"	1.01253122900462	0.00131339704656459
"106409017"	NA	NA	NA	NA	"BnaA06g36220D"	"BnaA06g36220D protein"	"A0A078G744"	NA	NA	NA	NA	"A0A078G744"	"PTHR14493:SF105"	"UNKEMPT FAMILY MEMBER"	"BNAA06G36220D PROTEIN"	"zinc finger CCCH domain-containing protein 61"	"LOC106409017"	1.70675811320758	0.00215646673705209
"106409028"	NA	NA	NA	NA	"BnaC07g50460D"	"BnaC07g50460D protein"	"A0A078J056"	NA	NA	NA	NA	"A0A078J056"	"PTHR48189:SF3"	"BNAA10G07240D PROTEIN"	"BNAA10G07240D PROTEIN"	"uncharacterized BNAC07G50460D"	"BNAC07G50460D"	-3.85118291522947	0.00191855198964665
"106409073"	NA	NA	NA	NA	"BnaC03g21350D"	"BnaC03g21350D protein"	"A0A078FJ40"	NA	NA	NA	NA	"A0A078FJ40"	"PTHR36792:SF5"	"EXPRESSED PROTEIN"	"SEL1 REPEAT PROTEIN"	"uncharacterized LOC106409073"	"LOC106409073"	-2.8609331693152	4.29536626044367e-17
"106409092"	NA	NA	NA	NA	"BnaC07g14890D"	"BnaC07g14890D protein"	"A0A078HZX5"	NA	NA	NA	NA	"A0A078HZX5"	"PTHR35992:SF1"	"CYTOMATRIX PROTEIN-LIKE PROTEIN"	"CYTOMATRIX PROTEIN-LIKE PROTEIN"	"nuclear-pore anchor-like"	"LOC106409092"	1.1001250163433	0.000113748208805609
"106409133"	"GO:0009867"	"BP"	"SKP1-like protein 3"	"jasmonic acid mediated signaling pathway"	"BnaCnng41550D"	"BnaCnng41550D protein"	"A0A078JB36"	NA	NA	NA	NA	"A0A078JB36"	"PTHR11165:SF121"	"SKP1"	"SKP1-LIKE PROTEIN"	"SKP1-like protein 3"	"LOC106409133"	-4.42192484081726	0.000390348417233339
"106409133"	"GO:0016567"	"BP"	"SKP1-like protein 3"	"protein ubiquitination"	"BnaCnng41550D"	"BnaCnng41550D protein"	"A0A078JB36"	NA	NA	NA	NA	"A0A078JB36"	"PTHR11165:SF121"	"SKP1"	"SKP1-LIKE PROTEIN"	"SKP1-like protein 3"	"LOC106409133"	-4.42192484081726	0.000390348417233339
"106409133"	"GO:0031146"	"BP"	"SKP1-like protein 3"	"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	"BnaCnng41550D"	"BnaCnng41550D protein"	"A0A078JB36"	NA	NA	NA	NA	"A0A078JB36"	"PTHR11165:SF121"	"SKP1"	"SKP1-LIKE PROTEIN"	"SKP1-like protein 3"	"LOC106409133"	-4.42192484081726	0.000390348417233339
"106409164"	NA	NA	NA	NA	"BnaA07g24940D"	"BnaA07g24940D protein"	"A0A078EZA3"	NA	NA	NA	NA	"A0A078EZA3"	"PTHR31963:SF19"	"RAS GUANINE NUCLEOTIDE EXCHANGE FACTOR K"	"BNAC06G26640D PROTEIN"	"uncharacterized BNAA07G24940D"	"BNAA07G24940D"	2.38157588707976	0.00316672074662101
"106409229"	NA	NA	NA	NA	"BnaC09g37200D"	"BnaC09g37200D protein"	"A0A078FVV7"	NA	NA	NA	NA	"A0A078FVV7"	"PTHR33108:SF73"	"OS01G0745000 PROTEIN"	"BNAC09G37200D PROTEIN"	"uncharacterized BNAC09G37200D"	"BNAC09G37200D"	-4.82510185492686	0.0123268312748839
"106409239"	"GO:0010274"	"BP"	"protein MIZU-KUSSEI 1"	"hydrotropism"	"BnaCnng49120D"	"BnaCnng49120D protein"	"A0A078JGU2"	NA	NA	NA	NA	"A0A078JGU2"	"PTHR31696:SF14"	"PROTEIN MIZU-KUSSEI 1"	"PLANT-SPECIFIC DOMAIN TIGR01570 FAMILY PROTEIN"	"protein MIZU-KUSSEI 1"	"LOC106409239"	3.28351654230265	2.3418815438473e-06
"106409264"	"GO:0045893"	"BP"	"dehydration-responsive element-binding protein 2E-like"	"positive regulation of DNA-templated transcription"	"BnaCnng75020D"	"BnaCnng75020D protein"	"A0A078JZV8"	NA	NA	NA	NA	"A0A078JZV8"	"PTHR31241:SF73"	"DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 2C"	"AP2/ERF DOMAIN-CONTAINING PROTEIN"	"dehydration-responsive element-binding protein 2E-like"	"LOC106409264"	4.26844846354128	5.22728079545176e-05
"106409286"	NA	NA	NA	NA	"BnaCnng51200D"	"WAT1-related protein"	"A0A078JMB1"	NA	NA	NA	NA	"A0A078JMB1"	"PTHR31218:SF262"	"WAT1-RELATED PROTEIN"	"WAT1-RELATED PROTEIN"	"WAT1-related protein At4g16620"	"LOC106409286"	2.82741841121317	9.77312250455751e-06
"106409310"	NA	NA	NA	NA	"BnaA02g24410D"	"BnaA02g24410D protein"	"A0A078I4B6"	NA	NA	NA	NA	"A0A078I4B6"	"PTHR33726:SF26"	"TRANSMEMBRANE PROTEIN"	"TRANSMEMBRANE PROTEIN"	"uncharacterized BNAA02G24410D"	"BNAA02G24410D"	3.71320229835743	1.35577913313953e-05
"106409369"	"GO:0019432"	"BP"	"wax ester synthase/diacylglycerol acyltransferase 3"	"triglyceride biosynthetic process"	"BnaC03g21780D"	"BnaC03g21780D protein"	"A0A078FNG6"	NA	NA	NA	NA	"A0A078FNG6"	"PTHR31650:SF46"	"O-ACYLTRANSFERASE (WSD1-LIKE) FAMILY PROTEIN"	"WAX ESTER SYNTHASE/DIACYLGLYCEROL ACYLTRANSFERASE 3"	"wax ester synthase/diacylglycerol acyltransferase 3"	"LOC106409369"	-4.64327846313068	0.0168167119940127
"106409449"	"GO:0006869"	"BP"	"ABC transporter A family member 3"	"lipid transport"	"BnaC07g07140D"	"BnaC07g07140D protein"	"A0A078HPQ2"	NA	NA	NA	NA	"A0A078HPQ2"	"PTHR19229:SF238"	"ATP-BINDING CASSETTE TRANSPORTER SUBFAMILY A  ABCA"	"ABC TRANSPORTER A FAMILY MEMBER 3-RELATED"	"ABC transporter A family member 3"	"LOC106409449"	4.29122369919683	6.93564777316065e-17
"106409628"	"GO:0009734"	"BP"	"tetraspanin-7"	"auxin-activated signaling pathway"	"BnaC07g41180D"	"BnaC06g05070D protein"	"A0A078DU36"	NA	NA	NA	NA	NA	NA	NA	NA	"tetraspanin-7"	"LOC106409628"	-2.28544459521117	0.0108588764183789
"106409700"	"GO:0016192"	"BP"	"ras-related protein RABA1e"	"vesicle-mediated transport"	"BnaA03g58300D"	"BnaA03g58300D protein"	"A0A078IZ04"	NA	NA	NA	NA	"A0A078IZ04"	"PTHR47979:SF21"	"DRAB11-RELATED"	"RAS-RELATED PROTEIN RABA1E"	"ras-related protein RABA1e"	"LOC106409700"	4.38722698665756	1.81252371007721e-05
"106409706"	"GO:0071555"	"BP"	"fucosyltransferase 6"	"cell wall organization"	"BnaCnng39900D"	"BnaCnng39900D protein"	"A0A078J9Q0"	NA	NA	NA	NA	"A0A078J9Q0"	"PTHR31889:SF45"	"FUCOSYLTRANSFERASE 2-RELATED"	"FUCOSYLTRANSFERASE 10-RELATED"	"fucosyltransferase 6"	"LOC106409706"	7.55217876828296	1.56034446701748e-06
"106409706"	"GO:0009969"	"BP"	"fucosyltransferase 6"	"xyloglucan biosynthetic process"	"BnaCnng39900D"	"BnaCnng39900D protein"	"A0A078J9Q0"	NA	NA	NA	NA	"A0A078J9Q0"	"PTHR31889:SF45"	"FUCOSYLTRANSFERASE 2-RELATED"	"FUCOSYLTRANSFERASE 10-RELATED"	"fucosyltransferase 6"	"LOC106409706"	7.55217876828296	1.56034446701748e-06
"106409749"	"GO:0006355"	"BP"	"MYB-like transcription factor EOBI"	"regulation of DNA-templated transcription"	"BnaC07g08510D"	"BnaC07g08510D protein"	"A0A078IGU5"	NA	NA	NA	NA	"A0A078IGU5"	"PTHR45675:SF97"	"MYB TRANSCRIPTION FACTOR-RELATED-RELATED"	"MYB DOMAIN PROTEIN 79"	"MYB-like transcription factor EOBI"	"LOC106409749"	4.2271412259217	0.0135939616382085
"106409881"	"GO:0043928"	"BP"	"probable CCR4-associated factor 1 homolog 5"	"exonucleolytic catabolism of deadenylated mRNA"	"BnaA05g17930D"	"BnaA05g17930D protein"	"A0A078GNV8"	NA	NA	NA	NA	"A0A078GNV8"	"PTHR10797:SF57"	"CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT"	"CCR4-ASSOCIATED FACTOR 1 HOMOLOG 3-RELATED"	"probable CCR4-associated factor 1 homolog 5"	"LOC106409881"	4.27136149817658	1.32209162155116e-08
"106409975"	NA	NA	NA	NA	"BnaCnng68830D"	"BnaCnng68830D protein"	"A0A078JUQ6"	NA	NA	NA	NA	"A0A078JUQ6"	"PTHR31385:SF10"	"PUTATIVE (DUF220)-RELATED"	"BNACNNG68830D PROTEIN"	"uncharacterized BNACNNG68830D"	"BNACNNG68830D"	-4.19716985299816	1.77976750768049e-11
"106410148"	NA	NA	NA	NA	"BnaCnng64000D"	"BnaCnng64000D protein"	"A0A078JVH0"	NA	NA	NA	NA	"A0A078JVH0"	"PTHR31221:SF260"	"WRKY TRANSCRIPTION FACTOR PROTEIN 1-RELATED"	"WRKY TRANSCRIPTION FACTOR 34-RELATED"	"probable WRKY transcription factor 34"	"LOC106410148"	1.19608269412425	0.0133967080180073
"106410239"	"GO:0051603"	"BP"	"probable cysteine protease RD19C"	"proteolysis involved in protein catabolic process"	"BnaC07g33540D"	"BnaC07g33540D protein"	"A0A078F9G1"	NA	NA	NA	NA	"A0A078F9G1"	"PTHR12411:SF713"	"CYSTEINE PROTEASE FAMILY C1-RELATED"	"BNAC07G33540D PROTEIN"	"probable cysteine protease RD19C"	"LOC106410239"	-1.30880451411273	0.0220832212939268
"106410308"	NA	NA	NA	NA	"BnaCnng03110D"	"BnaCnng03110D protein"	"A0A078F7C3"	NA	NA	NA	NA	"A0A078F7C3"	"PTHR32295:SF205"	"IQ-DOMAIN 5-RELATED"	"DUF4005 DOMAIN-CONTAINING PROTEIN"	"protein IQ-DOMAIN 2"	"LOC106410308"	1.47843854310937	9.80785349695498e-06
"106410420"	"GO:0007142"	"BP"	"nuclear polyadenylated RNA-binding protein 3"	"male meiosis II"	"BnaA06g36360D"	"BnaA06g36360D protein"	"A0A078GAA5"	NA	NA	NA	NA	"A0A078GAA5"	"PTHR33318:SF4"	"ASPARTYL/GLUTAMYL-TRNA(ASN/GLN) AMIDOTRANSFERASE SUBUNIT"	"RRNA BIOGENESIS PROTEIN RRP36"	"nuclear polyadenylated RNA-binding protein 3"	"LOC106410420"	1.32959121807968	0.0107404692680435
"106410439"	"GO:0045490"	"BP"	"probable pectate lyase 22"	"pectin catabolic process"	"BnaCnng15740D"	"Pectate lyase"	"A0A078IDI5"	NA	NA	NA	NA	"A0A078IDI5"	"PTHR31683:SF104"	"PECTATE LYASE 18-RELATED"	"PECTATE LYASE 22-RELATED"	"probable pectate lyase 22"	"LOC106410439"	-5.84532748818785	0.00068384800433069
"106410462"	"GO:0055085"	"BP"	"ABC transporter C family member 1"	"transmembrane transport"	"BnaC05g23280D"	"BnaC05g23280D protein"	"A0A078F8D8"	NA	NA	NA	NA	"A0A078F8D8"	"PTHR24223:SF400"	"ATP-BINDING CASSETTE SUB-FAMILY C"	"BNAC05G23280D PROTEIN"	"ABC transporter C family member 1"	"LOC106410462"	1.11432338021993	2.53615460683155e-11
