"ENTREZID" "GO" "ONTOLOGY" "GENENAME" "GOTERM" "external_gene_name" "Description_NCBI" "ALIAS" "log2FoldChange" "padj"
"106368364" "GO:0032968" "BP" "probable serine/threonine-protein kinase At1g09600" "positive regulation of transcription elongation by RNA polymerase II" "BnaAnng34090D" "probable serine/threonine-protein kinase At1g09600" "LOC106368364" -1.79485394293113 0.00212660947153788
"106368364" "GO:0006468" "BP" "probable serine/threonine-protein kinase At1g09600" "protein phosphorylation" "BnaAnng34090D" "probable serine/threonine-protein kinase At1g09600" "LOC106368364" -1.79485394293113 0.00212660947153788
"106368511" "GO:0061077" "BP" "protein CAJ1" "chaperone-mediated protein folding" "BnaA09g39740D" "protein CAJ1" "LOC106368511" -1.83502833623844 0.000122538569798398
"106368548" "GO:0051603" "BP" "vacuolar-processing enzyme alpha-isozyme" "proteolysis involved in protein catabolic process" "BnaA09g40720D" "vacuolar-processing enzyme alpha-isozyme" "AlphaVPE.1" -3.07984128912754 0.033285261281476
"106368548" "GO:0006624" "BP" "vacuolar-processing enzyme alpha-isozyme" "vacuolar protein processing" "BnaA09g40720D" "vacuolar-processing enzyme alpha-isozyme" "AlphaVPE.1" -3.07984128912754 0.033285261281476
"106368619" NA NA NA NA "BnaA09g41450D" "alpha/beta hydrolase domain-containing protein 17B" "LOC106368619" -13.0440538508781 2.21126095387096e-24
"106368626" "GO:0072657" "BP" "transmembrane 9 superfamily member 10" "protein localization to membrane" "BnaA09g41590D" "transmembrane 9 superfamily member 10" "LOC106368626" -1.51344355346303 5.42643004573468e-05
"106368627" "GO:0009725" "BP" "heptahelical transmembrane protein 3" "response to hormone" "BnaA09g41600D" "heptahelical transmembrane protein 3" "LOC106368627" -1.86095354984148 1.59037296656328e-05
"106368627" "GO:0009744" "BP" "heptahelical transmembrane protein 3" "response to sucrose" "BnaA09g41600D" "heptahelical transmembrane protein 3" "LOC106368627" -1.86095354984148 1.59037296656328e-05
"106368791" NA NA NA NA "BnaA09g43580D" "uncharacterized BNAA09G43580D" "BNAA09G43580D" -3.35699546809505 0.00106098742398995
"106368953" NA NA NA NA "BnaA01g30530D" "agamous-like MADS-box protein AGL97" "LOC106368953" -1.46211649734254 0.0020363103819238
"106368976" NA NA NA NA "BnaC09g11020D" "uncharacterized BNAC09G11020D" "BNAC09G11020D" -5.59170495398378 5.26727915779042e-06
"106368978" "GO:0006865" "BP" "cationic amino acid transporter 2, vacuolar" "amino acid transport" "BnaCnng25140D" "cationic amino acid transporter 2, vacuolar" "LOC106368978" -2.19673163436091 4.51965165471833e-05
"106368988" "GO:0090156" "BP" "uncharacterized protein C119.09c" "cellular sphingolipid homeostasis" "BnaAnng20920D" "uncharacterized protein C119.09c" "BNAANNG20920D" -1.73800114296382 0.0037598334052581
"106368988" "GO:0006672" "BP" "uncharacterized protein C119.09c" "ceramide metabolic process" "BnaAnng20920D" "uncharacterized protein C119.09c" "BNAANNG20920D" -1.73800114296382 0.0037598334052581
"106368988" "GO:1900060" "BP" "uncharacterized protein C119.09c" "negative regulation of ceramide biosynthetic process" "BnaAnng20920D" "uncharacterized protein C119.09c" "BNAANNG20920D" -1.73800114296382 0.0037598334052581
"106369047" "GO:0035556" "BP" "mitogen-activated protein kinase 8" "intracellular signal transduction" "BnaA09g44690D" "mitogen-activated protein kinase 8" "LOC106369047" -3.46290694757966 1.38282923197702e-13
"106369047" "GO:0006468" "BP" "mitogen-activated protein kinase 8" "protein phosphorylation" "BnaA09g44690D" "mitogen-activated protein kinase 8" "LOC106369047" -3.46290694757966 1.38282923197702e-13
"106369072" "GO:0046521" "BP" "2-hydroxy-palmitic acid dioxygenase MPO1" "sphingoid catabolic process" "BnaAnng22530D" "2-hydroxy-palmitic acid dioxygenase MPO1" "BNAANNG22530D" -1.86015960995699 0.00209753999274623
"106369095" NA NA NA NA "BnaA09g44170D" "uncharacterized protein At1g01500" "BNAA09G44170D" -2.2317482622083 0.0075924455128301
"106369105" NA NA NA NA "BnaA09g46090D" "FBD-associated F-box protein At5g27750" "LOC106369105" -1.45022889335922 0.0210628477575894
"106369114" "GO:0015031" "BP" "putative SNAP25 homologous protein SNAP30" "protein transport" "BnaC08g40050D" "putative SNAP25 homologous protein SNAP30" "LOC106369114" -12.0473787951475 4.68989112558292e-21
"106369117" NA NA NA NA "BnaA09g45930D" "uncharacterized BNAA09G45930D" "BNAA09G45930D" -14.7661525271724 4.08268850282473e-32
"106369189" NA NA NA NA "BnaA01g19110D" "early light-induced protein 2, chloroplastic" "LOC106369189" -2.22973938987024 0.00634629893198942
"106369190" "GO:0019509" "BP" "acireductone dioxygenase 2" "L-methionine salvage from methylthioadenosine" "BnaA01g19100D" "acireductone dioxygenase 2" "LOC106369190" -1.16920512985582 0.0088507723251628
"106369190" "GO:0006555" "BP" "acireductone dioxygenase 2" "methionine metabolic process" "BnaA01g19100D" "acireductone dioxygenase 2" "LOC106369190" -1.16920512985582 0.0088507723251628
"106369239" NA NA NA NA "BnaAnng12230D" "membrane protein PM19L" "BNAANNG12230D" -6.50272016324338 0.0062034335811038
"106369272" NA NA NA NA "BnaA09g51330D" "leucine-rich repeat extensin-like protein 3" "LOC106369272" -10.2445542806139 6.92475002192521e-14
"106369301" "GO:0006629" "BP" "phospholipase A1 PLIP2, chloroplastic" "lipid metabolic process" "BnaA09g51230D" "phospholipase A1 PLIP2, chloroplastic" "BNAA09G51230D" -1.67103785684614 4.63483832490395e-05
"106369317" "GO:0071555" "BP" "galactoside 2-alpha-L-fucosyltransferase" "cell wall organization" "BnaA06g33800D" "galactoside 2-alpha-L-fucosyltransferase" "LOC106369317" -1.88784852719537 0.0140229826889919
"106369317" "GO:0009969" "BP" "galactoside 2-alpha-L-fucosyltransferase" "xyloglucan biosynthetic process" "BnaA06g33800D" "galactoside 2-alpha-L-fucosyltransferase" "LOC106369317" -1.88784852719537 0.0140229826889919
"106369323" "GO:0045944" "BP" "agamous-like MADS-box protein AGL30" "positive regulation of transcription by RNA polymerase II" "BnaA06g33870D" "agamous-like MADS-box protein AGL30" "LOC106369323" -1.29823107361908 0.012569924724977
"106369323" "GO:0006357" "BP" "agamous-like MADS-box protein AGL30" "regulation of transcription by RNA polymerase II" "BnaA06g33870D" "agamous-like MADS-box protein AGL30" "LOC106369323" -1.29823107361908 0.012569924724977
"106369566" NA NA NA NA "BnaA09g42310D" "uncharacterized LOC106369566" "BNAC08G34780D" -5.20241675422912 2.34160127632703e-12
"106369945" NA NA NA NA "BnaCnng59190D" "uncharacterized LOC106369945" "LOC106369945" -8.37960750849834 7.58399395540639e-69
"106370144" "GO:0016036" "BP" "phosphate transporter PHO1 homolog 9-like" "cellular response to phosphate starvation" "BnaA02g29650D" "phosphate transporter PHO1 homolog 9-like" "LOC106370144" -10.4561597025417 1.73007826322586e-60
"106370144" "GO:0006817" "BP" "phosphate transporter PHO1 homolog 9-like" "phosphate ion transport" "BnaA02g29650D" "phosphate transporter PHO1 homolog 9-like" "LOC106370144" -10.4561597025417 1.73007826322586e-60
"106370195" NA NA NA NA "BnaC04g56930D" "uncharacterized BNAC04G56930D" "BNAC04G56930D" -9.66945629417451 6.26457710143915e-12
"106370199" "GO:0006355" "BP" "zinc finger protein ZAT4" "regulation of DNA-templated transcription" "BnaC04g50110D" "zinc finger protein ZAT4" "LOC106370199" -5.60942892649339 7.31132896418845e-26
"106370208" NA NA NA NA "BnaC04g49720D" "phragmoplastin DRP1D" "LOC106370208" -2.82372130155155 1.27264133942047e-05
"106370227" NA NA NA NA "BnaA10g07060D" "VQ motif-containing protein 33" "LOC106370227" -5.4302256415404 0.021556904672765
"106370230" NA NA NA NA "BnaA10g07050D" "stress-induced protein KIN2" "LOC106370230" -5.38095208133001 8.65368136860726e-28
"106370244" NA NA NA NA "BnaA10g06640D" "arabinogalactan protein 22-like" "LOC106370244" -7.19582172861254 2.70238468399765e-40
"106370342" "GO:0048268" "BP" "putative clathrin assembly protein At5g57200" "clathrin coat assembly" "BnaA10g11240D" "putative clathrin assembly protein At5g57200" "LOC106370342" -3.1328132225993 4.38109944261645e-09
"106370342" "GO:0072583" "BP" "putative clathrin assembly protein At5g57200" "clathrin-dependent endocytosis" "BnaA10g11240D" "putative clathrin assembly protein At5g57200" "LOC106370342" -3.1328132225993 4.38109944261645e-09
"106370342" "GO:0006900" "BP" "putative clathrin assembly protein At5g57200" "vesicle budding from membrane" "BnaA10g11240D" "putative clathrin assembly protein At5g57200" "LOC106370342" -3.1328132225993 4.38109944261645e-09
"106370347" "GO:0042546" "BP" "putative xyloglucan endotransglucosylase/hydrolase protein 13" "cell wall biogenesis" "BnaA10g29070D" "putative xyloglucan endotransglucosylase/hydrolase protein 13" "LOC106370347" -1.21334421534108 0.00231688138470235
"106370347" "GO:0071555" "BP" "putative xyloglucan endotransglucosylase/hydrolase protein 13" "cell wall organization" "BnaA10g29070D" "putative xyloglucan endotransglucosylase/hydrolase protein 13" "LOC106370347" -1.21334421534108 0.00231688138470235
"106370347" "GO:0010411" "BP" "putative xyloglucan endotransglucosylase/hydrolase protein 13" "xyloglucan metabolic process" "BnaA10g29070D" "putative xyloglucan endotransglucosylase/hydrolase protein 13" "LOC106370347" -1.21334421534108 0.00231688138470235
"106370352" "GO:0009617" "BP" "reticulon-like protein B10" "response to bacterium" "BnaA07g03850D" "reticulon-like protein B10" "LOC106370352" -8.80580078777311 7.31991376034506e-14
"106370445" "GO:0043086" "BP" "cell wall / vacuolar inhibitor of fructosidase 2" "negative regulation of catalytic activity" "BnaA09g06930D" "cell wall / vacuolar inhibitor of fructosidase 2" "LOC106370445" -3.39740858569555 5.84189888815041e-11
"106370538" "GO:0006753" "BP" "nudix hydrolase 25-like" "nucleoside phosphate metabolic process" "BnaCnng42410D" "nudix hydrolase 25-like" "LOC106370538" -3.45812738452082 6.5113485872332e-08
"106370538" "GO:0019693" "BP" "nudix hydrolase 25-like" "ribose phosphate metabolic process" "BnaCnng42410D" "nudix hydrolase 25-like" "LOC106370538" -3.45812738452082 6.5113485872332e-08
"106370546" "GO:0050482" "BP" "phospholipase A2-gamma" "arachidonic acid secretion" "BnaA08g13410D" "phospholipase A2-gamma" "LOC106370546" -17.4677002008597 5.2636903147944e-45
"106370546" "GO:0016042" "BP" "phospholipase A2-gamma" "lipid catabolic process" "BnaA08g13410D" "phospholipase A2-gamma" "LOC106370546" -17.4677002008597 5.2636903147944e-45
"106370546" "GO:0006644" "BP" "phospholipase A2-gamma" "phospholipid metabolic process" "BnaA08g13410D" "phospholipase A2-gamma" "LOC106370546" -17.4677002008597 5.2636903147944e-45
"106370546" "GO:0009555" "BP" "phospholipase A2-gamma" "pollen development" "BnaA08g13410D" "phospholipase A2-gamma" "LOC106370546" -17.4677002008597 5.2636903147944e-45
"106370546" "GO:0009846" "BP" "phospholipase A2-gamma" "pollen germination" "BnaA08g13410D" "phospholipase A2-gamma" "LOC106370546" -17.4677002008597 5.2636903147944e-45
"106370546" "GO:0009860" "BP" "phospholipase A2-gamma" "pollen tube growth" "BnaA08g13410D" "phospholipase A2-gamma" "LOC106370546" -17.4677002008597 5.2636903147944e-45
"106370581" "GO:0006468" "BP" "receptor-like kinase LIP1" "protein phosphorylation" "BnaC09g41430D" "receptor-like kinase LIP1" "LOC106370581" -16.1522233529366 1.97961747993951e-38
"106370609" NA NA NA NA "BnaC09g43720D" "indole-3-acetic acid-amido synthetase GH3.15" "LOC106370609" -11.0820379835173 1.48395484815779e-57
"106370620" NA NA NA NA "BnaAnng31490D" "DNA damage-repair/toleration protein DRT100" "LOC106370620" -3.72076110108182 0.0365270438625892
"106370758" NA NA NA NA "BnaC01g22560D" "uncharacterized BNAC01G22560D" "BNAC01G22560D" -7.38712207943415 3.58809625191032e-63
"106370769" NA NA NA NA "BnaC01g42170D" "protein IQ-DOMAIN 19" "BNAC01G42170D" -3.12968563257159 0.00075681737550277
"106370773" "GO:0006355" "BP" "zinc-finger homeodomain protein 11" "regulation of DNA-templated transcription" "BnaC02g19350D" "zinc-finger homeodomain protein 11" "LOC106370773" -7.15339664843156 1.84808529079575e-37
"106370811" NA NA NA NA "BnaC02g30060D" "uncharacterized BNAC02G30060D" "BNAC02G30060D" -12.1481764868025 1.39582931615561e-20
"106370884" NA NA NA NA "BnaA01g03100D" "uncharacterized LOC106370884" "LOC106370884" -5.42861068545404 1.20356666232951e-07
"106370960" NA NA NA NA "BnaA09g51980D" "WAT1-related protein At4g01440" "LOC106370960" -9.44034420217317 2.92161568599911e-22
"106370962" "GO:0006833" "BP" "aquaporin TIP1-3" "water transport" "BnaA09g51590D" "aquaporin TIP1-3" "LOC106370962" -8.17071949275054 1.30578785053653e-77
"106371031" NA NA NA NA "BnaC07g12650D" "protein NRT1/ PTR FAMILY 4.5" "LOC106371031" -7.54866835641879 4.14297126113455e-07
"106371037" "GO:0006486" "BP" "hydroxyproline O-galactosyltransferase GALT4" "protein glycosylation" "BnaC07g12790D" "hydroxyproline O-galactosyltransferase GALT4" "LOC106371037" -2.46150598874943 6.62332176831801e-05
"106371043" NA NA NA NA "BnaC07g12870D" "probable galacturonosyltransferase-like 8" "LOC106371043" -1.87912317972947 0.00172008793105858
"106371107" NA NA NA NA "BnaA02g29730D" "transmembrane protein 230-like" "LOC106371107" -1.29107801771759 0.0129426250438155
"106371111" NA NA NA NA "BnaA02g29730D" "transmembrane protein 230-like" "LOC106371111" -1.29107801771759 0.0129426250438155
"106371112" "GO:0042545" "BP" "pectinesterase 31-like" "cell wall modification" "BnaA02g29680D" "pectinesterase 31-like" "LOC106371112" -2.01514487579366 0.0061128619405553
"106371112" "GO:0045490" "BP" "pectinesterase 31-like" "pectin catabolic process" "BnaA02g29680D" "pectinesterase 31-like" "LOC106371112" -2.01514487579366 0.0061128619405553
"106371121" NA NA NA NA "BnaA02g29610D" "probable calcium-binding protein CML45" "LOC106371121" -3.17747289313967 0.00221127964223316
"106371133" "GO:0006468" "BP" "serine/threonine-protein kinase PBL36" "protein phosphorylation" "BnaA02g29350D" "serine/threonine-protein kinase PBL36" "LOC106371133" -1.16346041517879 0.00860371273049705
"106371161" NA NA NA NA "BnaA10g03900D" "uncharacterized BNAA10G03900D" "BNAA10G03900D" -2.81891890215048 8.21741938885164e-07
"106371182" NA NA NA NA "BnaA10g03690D" "oil body-associated protein 1A" "BNAA10G03690D" -9.67165381628127 6.25680483475457e-12
"106371220" NA NA NA NA "BnaC04g50010D" "homeobox-leucine zipper protein ATHB-4" "LOC106371220" -3.76513906003377 0.0459777284567971
"106371329" "GO:0006629" "BP" "GDSL esterase/lipase At5g55050-like" "lipid metabolic process" "BnaA10g09310D" "GDSL esterase/lipase At5g55050-like" "LOC106371329" -4.63061014010273 1.76165690242361e-06
"106371560" NA NA NA NA "BnaA10g11710D" "probable myosin-binding protein 6" "LOC106371560" -3.54818135255924 1.40232306466991e-12
"106371577" "GO:0006888" "BP" "VAMP-like protein YKT61" "endoplasmic reticulum to Golgi vesicle-mediated transport" "BnaA10g29290D" "VAMP-like protein YKT61" "LOC106371577" -2.05505109933869 0.000253729515155104
"106371587" "GO:0051603" "BP" "probable cysteine protease RD21B" "proteolysis involved in protein catabolic process" "BnaC02g30040D" "probable cysteine protease RD21B" "LOC106371587" -1.09885249533662 0.00331183390438415
"106371622" NA NA NA NA "BnaA10g13560D" "P-loop NTPase domain-containing protein LPA1 homolog 1" "LOC106371622" -5.37501292914025 2.5112782941315e-26
"106371629" "GO:0010417" "BP" "probable glucuronoxylan glucuronosyltransferase F8H" "glucuronoxylan biosynthetic process" "BnaA10g13640D" "probable glucuronoxylan glucuronosyltransferase F8H" "LOC106371629" -4.88424622264796 3.65071186997389e-18
"106371629" "GO:0006486" "BP" "probable glucuronoxylan glucuronosyltransferase F8H" "protein glycosylation" "BnaA10g13640D" "probable glucuronoxylan glucuronosyltransferase F8H" "LOC106371629" -4.88424622264796 3.65071186997389e-18
"106371703" NA NA NA NA "BnaC01g14530D" "putative cysteine-rich repeat secretory protein 37" "LOC106371703" -14.7772830761764 1.08619588448281e-31
"106371737" "GO:0006004" "BP" "O-fucosyltransferase 38" "fucose metabolic process" "BnaA09g06910D" "O-fucosyltransferase 38" "LOC106371737" -1.80634110140432 0.0017768200146572
"106371768" NA NA NA NA "BnaC09g37560D" "umecyanin-like" "LOC106371768" -5.03778581160243 5.25457014779625e-28
"106371796" NA NA NA NA "BnaCnng28870D" "cilia- and flagella-associated protein 251" "LOC106371796" -9.78432992911582 3.16937013258932e-42
"106371919" "GO:0016567" "BP" "E3 ubiquitin-protein ligase MIEL1" "protein ubiquitination" "BnaC09g39170D" "E3 ubiquitin-protein ligase MIEL1" "LOC106371919" -3.99918564144274 6.47755635632496e-16
"106371919" "GO:0006511" "BP" "E3 ubiquitin-protein ligase MIEL1" "ubiquitin-dependent protein catabolic process" "BnaC09g39170D" "E3 ubiquitin-protein ligase MIEL1" "LOC106371919" -3.99918564144274 6.47755635632496e-16
"106372011" NA NA NA NA "BnaA01g07380D" "heavy metal-associated isoprenylated plant protein 42" "BNAA01G07380D" -2.55367981987424 0.000169942709326571
"106372128" NA NA NA NA "BnaA10g29750D" "mitochondrial outer membrane protein porin 3" "LOC106372128" -1.37957388473085 0.000206690402884981
"106372196" NA NA NA NA "BnaC09g41700D" "uncharacterized BNAC09G41700D" "BNAC09G41700D" -2.14551693090979 6.11308505876248e-07
"106372223" "GO:0071555" "BP" "probable UDP-arabinopyranose mutase 5" "cell wall organization" "BnaC09g41420D" "probable UDP-arabinopyranose mutase 5" "LOC106372223" -1.58352499720456 0.000259588008905749
"106372223" "GO:0009832" "BP" "probable UDP-arabinopyranose mutase 5" "plant-type cell wall biogenesis" "BnaC09g41420D" "probable UDP-arabinopyranose mutase 5" "LOC106372223" -1.58352499720456 0.000259588008905749
"106372223" "GO:0033356" "BP" "probable UDP-arabinopyranose mutase 5" "UDP-L-arabinose metabolic process" "BnaC09g41420D" "probable UDP-arabinopyranose mutase 5" "LOC106372223" -1.58352499720456 0.000259588008905749
"106372225" NA NA NA NA "BnaCnng54130D" "uncharacterized BNACNNG54130D" "BNACNNG54130D" -1.49960523355336 0.000527093720053574
"106372244" "GO:0042744" "BP" "peroxidase 45" "hydrogen peroxide catabolic process" "BnaA01g06830D" "peroxidase 45" "LOC106372244" -10.6160544720351 4.22196461272001e-15
"106372244" "GO:0006979" "BP" "peroxidase 45" "response to oxidative stress" "BnaA01g06830D" "peroxidase 45" "LOC106372244" -10.6160544720351 4.22196461272001e-15
