"ENTREZID" "GO" "ONTOLOGY" "GENENAME" "GOTERM" "external_gene_name" "Description_NCBI" "ALIAS" "log2FoldChange" "padj"
"106374776" "GO:0009773" "BP" "probable NAD(P)H dehydrogenase subunit CRR3, chloroplastic" "photosynthetic electron transport in photosystem I" "BnaC02g33990D" "probable NAD(P)H dehydrogenase subunit CRR3, chloroplastic" "LOC106374776" 11.9773208407347 2.10139396227138e-19
"106374831" "GO:0006635" "BP" "uncharacterized LOC106374831" "fatty acid beta-oxidation" "BnaA02g30030D" "uncharacterized LOC106374831" "LOC106374831" 1.44049920159031 0.00187516212284207
"106374880" NA NA NA NA "BnaC07g48940D" "F-box/kelch-repeat protein At3g27150" "LOC106374880" 13.4009526969103 3.2161010966474e-25
"106374911" "GO:0015031" "BP" "mitochondrial import inner membrane translocase subunit TIM8" "protein transport" "BnaA01g14370D" "mitochondrial import inner membrane translocase subunit TIM8" "LOC106374911" 3.09606826606795 2.9735361992895e-05
"106374930" NA NA NA NA "BnaA06g09760D" "uncharacterized LOC106374930" "LOC106374930" 6.77232004445433 1.6620911052781e-05
"106375009" "GO:0006412" "BP" "40S ribosomal protein S26-3" "translation" "BnaC03g69780D" "40S ribosomal protein S26-3" "LOC106375009" 1.93483685434694 0.00103991947926164
"106375035" "GO:0051301" "BP" "histone H3-like centromeric protein CENH3" "cell division" "BnaCnng08660D" "histone H3-like centromeric protein CENH3" "LOC106375035" 2.67362612928097 6.86160583100037e-06
"106375035" "GO:0034508" "BP" "histone H3-like centromeric protein CENH3" "centromere complex assembly" "BnaCnng08660D" "histone H3-like centromeric protein CENH3" "LOC106375035" 2.67362612928097 6.86160583100037e-06
"106375035" "GO:0009567" "BP" "histone H3-like centromeric protein CENH3" "double fertilization forming a zygote and endosperm" "BnaCnng08660D" "histone H3-like centromeric protein CENH3" "LOC106375035" 2.67362612928097 6.86160583100037e-06
"106375035" "GO:0051307" "BP" "histone H3-like centromeric protein CENH3" "meiotic chromosome separation" "BnaCnng08660D" "histone H3-like centromeric protein CENH3" "LOC106375035" 2.67362612928097 6.86160583100037e-06
"106375068" NA NA NA NA "BnaA03g59990D" "glycosyltransferase BC10-like" "LOC106375068" 1.23084334104846 0.017889187905847
"106375223" NA NA NA NA "BnaA03g34910D" "putative 60S ribosomal protein L30-1" "LOC106375223" 2.08439932468015 5.41438607472407e-06
"106375257" "GO:0006468" "BP" "calcium-dependent protein kinase 5" "protein phosphorylation" "BnaC01g03240D" "calcium-dependent protein kinase 5" "LOC106375257" 1.43861402232924 0.0110169747046657
"106375371" NA NA NA NA "BnaCnng34710D" "uncharacterized BNACNNG34710D" "BNACNNG34710D" 1.75292047375926 0.000835904646064699
"106375372" "GO:0006511" "BP" "26S proteasome non-ATPase regulatory subunit 13 homolog A" "ubiquitin-dependent protein catabolic process" "BnaCnng61780D" "26S proteasome non-ATPase regulatory subunit 13 homolog A" "LOC106375372" 2.30758891558877 7.17815129662055e-06
"106375432" "GO:0010498" "BP" "proteasome subunit beta type-6" "proteasomal protein catabolic process" "BnaA08g12550D" "proteasome subunit beta type-6" "LOC106375432" 1.12021375515958 0.0204255269920549
"106375443" "GO:0017126" "BP" "protein EMBRYO DEFECTIVE 514" "nucleologenesis" "BnaCnng45980D" "protein EMBRYO DEFECTIVE 514" "LOC106375443" 3.3887080003881 1.16507956967026e-09
"106375514" "GO:0002181" "BP" "60S ribosomal protein L31-1" "cytoplasmic translation" "BnaA09g09960D" "60S ribosomal protein L31-1" "LOC106375514" 1.8667428356522 5.66147455558332e-05
"106375589" NA NA NA NA "BnaC03g49430D" "programmed cell death protein 2-like" "LOC106375589" 2.84624064211271 6.30189232601134e-07
"106375595" NA NA NA NA "BnaC03g49450D" "uncharacterized protein At5g64816" "LOC106375595" 2.97453984221318 1.49316717656088e-07
"106375596" NA NA NA NA "BnaC03g49450D" "uncharacterized protein At5g64816" "LOC106375596" 2.97453984221318 1.49316717656088e-07
"106375600" NA NA NA NA "BnaC03g49470D" "probable WRKY transcription factor 51" "LOC106375600" 2.56097532022321 0.000420708173206799
"106375607" "GO:0015995" "BP" "magnesium-chelatase subunit ChlI-1, chloroplastic" "chlorophyll biosynthetic process" "BnaC01g10870D" "magnesium-chelatase subunit ChlI-1, chloroplastic" "CH42.2" 3.48473099661495 3.95825792640832e-05
"106375607" "GO:0015979" "BP" "magnesium-chelatase subunit ChlI-1, chloroplastic" "photosynthesis" "BnaC01g10870D" "magnesium-chelatase subunit ChlI-1, chloroplastic" "CH42.2" 3.48473099661495 3.95825792640832e-05
"106375614" "GO:0006310" "BP" "replication protein A 14 kDa subunit B" "DNA recombination" "BnaA01g09390D" "replication protein A 14 kDa subunit B" "LOC106375614" 3.40774675386402 0.0486307966810295
"106375614" "GO:0006281" "BP" "replication protein A 14 kDa subunit B" "DNA repair" "BnaA01g09390D" "replication protein A 14 kDa subunit B" "LOC106375614" 3.40774675386402 0.0486307966810295
"106375614" "GO:0006260" "BP" "replication protein A 14 kDa subunit B" "DNA replication" "BnaA01g09390D" "replication protein A 14 kDa subunit B" "LOC106375614" 3.40774675386402 0.0486307966810295
"106375627" "GO:0006270" "BP" "probable DNA primase large subunit" "DNA replication initiation" "BnaC02g45630D" "probable DNA primase large subunit" "LOC106375627" 2.12329307103453 0.000176846933422878
"106375627" "GO:0006269" "BP" "probable DNA primase large subunit" "DNA replication, synthesis of RNA primer" "BnaC02g45630D" "probable DNA primase large subunit" "LOC106375627" 2.12329307103453 0.000176846933422878
"106375787" NA NA NA NA "BnaCnng71670D" "31 kDa ribonucleoprotein, chloroplastic" "LOC106375787" 2.97790326046411 2.50685136333472e-08
"106375848" "GO:0016554" "BP" "multiple organellar RNA editing factor 2, chloroplastic" "cytidine to uridine editing" "BnaC04g43880D" "multiple organellar RNA editing factor 2, chloroplastic" "LOC106375848" 2.80069017510348 1.26973531697374e-09
"106375848" "GO:0080156" "BP" "multiple organellar RNA editing factor 2, chloroplastic" "mitochondrial mRNA modification" "BnaC04g43880D" "multiple organellar RNA editing factor 2, chloroplastic" "LOC106375848" 2.80069017510348 1.26973531697374e-09
"106375848" "GO:0006397" "BP" "multiple organellar RNA editing factor 2, chloroplastic" "mRNA processing" "BnaC04g43880D" "multiple organellar RNA editing factor 2, chloroplastic" "LOC106375848" 2.80069017510348 1.26973531697374e-09
"106375860" "GO:0006281" "BP" "pre-mRNA-processing factor 19 homolog 2" "DNA repair" "BnaC04g43700D" "pre-mRNA-processing factor 19 homolog 2" "LOC106375860" 1.3762687493216 0.00178716877575913
"106375860" "GO:0000398" "BP" "pre-mRNA-processing factor 19 homolog 2" "mRNA splicing, via spliceosome" "BnaC04g43700D" "pre-mRNA-processing factor 19 homolog 2" "LOC106375860" 1.3762687493216 0.00178716877575913
"106375860" "GO:0070534" "BP" "pre-mRNA-processing factor 19 homolog 2" "protein K63-linked ubiquitination" "BnaC04g43700D" "pre-mRNA-processing factor 19 homolog 2" "LOC106375860" 1.3762687493216 0.00178716877575913
"106375866" "GO:0006355" "BP" "scarecrow-like protein 13" "regulation of DNA-templated transcription" "BnaC01g21110D" "scarecrow-like protein 13" "LOC106375866" 1.28090563588174 0.0439996423469582
"106375887" "GO:0006515" "BP" "ATP-dependent Clp protease proteolytic subunit-related protein 4, chloroplastic" "protein quality control for misfolded or incompletely synthesized proteins" "BnaC01g21270D" "ATP-dependent Clp protease proteolytic subunit-related protein 4, chloroplastic" "LOC106375887" 1.32694880091066 0.0150056352841692
"106375894" NA NA NA NA "BnaC01g21360D" "pentatricopeptide repeat-containing protein At4g16835, mitochondrial" "LOC106375894" 3.0319759555787 0.00114831798209557
"106375896" NA NA NA NA "BnaC01g21370D" "RGG repeats nuclear RNA binding protein A" "LOC106375896" 1.52187081133101 0.00991810931060732
"106375947" "GO:0045487" "BP" "gibberellin 2-beta-dioxygenase 2" "gibberellin catabolic process" "BnaC03g59610D" "gibberellin 2-beta-dioxygenase 2" "LOC106375947" 5.36165477860906 0.00426880172437883
"106375947" "GO:0009416" "BP" "gibberellin 2-beta-dioxygenase 2" "response to light stimulus" "BnaC03g59610D" "gibberellin 2-beta-dioxygenase 2" "LOC106375947" 5.36165477860906 0.00426880172437883
"106375951" "GO:0006412" "BP" "60S ribosomal protein L18a-2-like" "translation" "BnaC03g59540D" "60S ribosomal protein L18a-2-like" "LOC106375951" 2.80351878766447 2.55407956193687e-05
"106376095" "GO:0006355" "BP" "NAC domain-containing protein 72" "regulation of DNA-templated transcription" "BnaC01g19550D" "NAC domain-containing protein 72" "LOC106376095" 2.55915602852178 0.00472070558500654
"106376096" NA NA NA NA "BnaC01g19540D" "uncharacterized BNAC01G19540D" "BNAC01G19540D" 2.66353300006565 2.1286765391807e-08
"106376105" NA NA NA NA "BnaC01g19640D" "stem-specific protein TSJT1" "LOC106376105" 2.73305984253032 5.59831875885154e-09
"106376109" "GO:0071028" "BP" "exosome complex component RRP41-like" "nuclear mRNA surveillance" "BnaC01g19690D" "exosome complex component RRP41-like" "LOC106376109" 2.45987973960226 1.1244210838989e-08
"106376109" "GO:0034427" "BP" "exosome complex component RRP41-like" "nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'" "BnaC01g19690D" "exosome complex component RRP41-like" "LOC106376109" 2.45987973960226 1.1244210838989e-08
"106376109" "GO:0071051" "BP" "exosome complex component RRP41-like" "polyadenylation-dependent snoRNA 3'-end processing" "BnaC01g19690D" "exosome complex component RRP41-like" "LOC106376109" 2.45987973960226 1.1244210838989e-08
"106376109" "GO:0016075" "BP" "exosome complex component RRP41-like" "rRNA catabolic process" "BnaC01g19690D" "exosome complex component RRP41-like" "LOC106376109" 2.45987973960226 1.1244210838989e-08
"106376109" "GO:0034475" "BP" "exosome complex component RRP41-like" "U4 snRNA 3'-end processing" "BnaC01g19690D" "exosome complex component RRP41-like" "LOC106376109" 2.45987973960226 1.1244210838989e-08
"106376112" NA NA NA NA "BnaC01g20120D" "early nodulin-like protein 2" "LOC106376112" 1.22086709422713 0.0128569043644739
"106376115" NA NA NA NA "BnaC01g20150D" "stomatin-like protein 2, mitochondrial" "LOC106376115" 1.54594945921949 0.00438740228367622
"106376119" NA NA NA NA "BnaC01g20350D" "rhodanese-like domain-containing protein 14, chloroplastic" "LOC106376119" 1.90047662299028 0.0154887999365058
"106376130" NA NA NA NA "BnaC01g20430D" "dehydrogenase/reductase SDR family member FEY" "LOC106376130" 1.19415900504535 0.00449990664869781
"106376166" NA NA NA NA "BnaC01g20840D" "uncharacterized BNAC01G20840D" "BNAC01G20840D" 3.61605537951022 8.71586088322217e-05
"106376181" "GO:0030968" "BP" "uncharacterized BNAC01G41760D" "endoplasmic reticulum unfolded protein response" "BnaC01g41760D" "uncharacterized BNAC01G41760D" "BNAC01G41760D" 2.00507202598804 7.85952051459516e-06
"106376181" "GO:1904292" "BP" "uncharacterized BNAC01G41760D" "regulation of ERAD pathway" "BnaC01g41760D" "uncharacterized BNAC01G41760D" "BNAC01G41760D" 2.00507202598804 7.85952051459516e-06
"106376195" "GO:0006412" "BP" "40S ribosomal protein S30" "translation" "BnaC09g10020D" "40S ribosomal protein S30" "LOC106376195" 2.95227705917635 5.78547583224283e-08
"106376201" "GO:0006412" "BP" "40S ribosomal protein S15a-5" "translation" "BnaA07g01070D" "40S ribosomal protein S15a-5" "LOC106376201" 2.41239274535159 1.8893679701784e-06
"106376245" NA NA NA NA "BnaA06g38220D" "14 kDa proline-rich protein DC2.15-like" "LOC106376245" 3.56967311906002 3.21040484676252e-05
"106376291" NA NA NA NA "BnaCnng31980D" "transcription initiation factor TFIID subunit 15b" "LOC106376291" 1.44158304871265 0.00854539760864413
"106376298" NA NA NA NA "BnaCnng49970D" "farnesol kinase, chloroplastic" "LOC106376298" 2.95655908238318 2.31599742530275e-05
"106376299" NA NA NA NA "BnaCnng49960D" "uncharacterized BNACNNG49960D" "BNACNNG49960D" 3.45294377950142 0.0373853468197942
"106376325" "GO:0008299" "BP" "4-hydroxybenzoate polyprenyltransferase, mitochondrial" "isoprenoid biosynthetic process" "BnaC01g15470D" "4-hydroxybenzoate polyprenyltransferase, mitochondrial" "LOC106376325" 2.77006710137781 5.569991913036e-08
"106376325" "GO:0006744" "BP" "4-hydroxybenzoate polyprenyltransferase, mitochondrial" "ubiquinone biosynthetic process" "BnaC01g15470D" "4-hydroxybenzoate polyprenyltransferase, mitochondrial" "LOC106376325" 2.77006710137781 5.569991913036e-08
"106376380" "GO:0006879" "BP" "monothiol glutaredoxin-S17" "cellular iron ion homeostasis" "BnaCnng56820D" "monothiol glutaredoxin-S17" "LOC106376380" 2.19354766743936 2.08812235788643e-05
"106376457" NA NA NA NA "BnaA07g36250D" "uncharacterized LOC106376457" "LOC106376457" 3.17584666198401 6.5397417772331e-07
"106376528" "GO:0000470" "BP" "NHP2-like protein 1" "maturation of LSU-rRNA" "BnaA09g20820D" "NHP2-like protein 1" "LOC106376528" 3.12729403423494 9.32705699362844e-13
"106376528" "GO:0030490" "BP" "NHP2-like protein 1" "maturation of SSU-rRNA" "BnaA09g20820D" "NHP2-like protein 1" "LOC106376528" 3.12729403423494 9.32705699362844e-13
"106376528" "GO:0000398" "BP" "NHP2-like protein 1" "mRNA splicing, via spliceosome" "BnaA09g20820D" "NHP2-like protein 1" "LOC106376528" 3.12729403423494 9.32705699362844e-13
"106376585" "GO:0006468" "BP" "PTI1-like tyrosine-protein kinase At3g15890" "protein phosphorylation" "BnaA06g37490D" "PTI1-like tyrosine-protein kinase At3g15890" "LOC106376585" 3.19475940162443 7.1958717885374e-06
"106376593" "GO:0051085" "BP" "20 kDa chaperonin, chloroplastic" "chaperone cofactor-dependent protein refolding" "BnaC09g37140D" "20 kDa chaperonin, chloroplastic" "LOC106376593" 3.11590949279472 1.43210465086427e-08
"106376593" "GO:1901671" "BP" "20 kDa chaperonin, chloroplastic" "positive regulation of superoxide dismutase activity" "BnaC09g37140D" "20 kDa chaperonin, chloroplastic" "LOC106376593" 3.11590949279472 1.43210465086427e-08
"106376602" NA NA NA NA "BnaC09g14830D" "uncharacterized BNAC09G14830D" "BNAC09G14830D" 3.69976307400836 0.000596693002807939
"106376613" NA NA NA NA "BnaC01g26800D" "UPF0603 protein At1g54780, chloroplastic" "LOC106376613" 5.21759897981286 2.23039408070816e-11
"106376715" "GO:0006355" "BP" "NAC transcription factor 25" "regulation of DNA-templated transcription" "BnaA09g13880D" "NAC transcription factor 25" "LOC106376715" 5.20547977118121 0.00328819350456462
"106376715" "GO:0048731" "BP" "NAC transcription factor 25" "system development" "BnaA09g13880D" "NAC transcription factor 25" "LOC106376715" 5.20547977118121 0.00328819350456462
"106376719" "GO:0031347" "BP" "protein TIFY 11B" "regulation of defense response" "BnaC02g45660D" "protein TIFY 11B" "LOC106376719" 3.67630081432971 9.59438026555436e-06
"106376719" "GO:2000022" "BP" "protein TIFY 11B" "regulation of jasmonic acid mediated signaling pathway" "BnaC02g45660D" "protein TIFY 11B" "LOC106376719" 3.67630081432971 9.59438026555436e-06
"106376719" "GO:0009611" "BP" "protein TIFY 11B" "response to wounding" "BnaC02g45660D" "protein TIFY 11B" "LOC106376719" 3.67630081432971 9.59438026555436e-06
"106376833" NA NA NA NA "BnaC06g33320D" "kunitz trypsin inhibitor 2-like" "LOC106376833" 4.68058951113526 2.34311855057431e-05
"106376834" NA NA NA NA "BnaC06g33320D" "kunitz trypsin inhibitor 2-like" "LOC106376834" 4.68058951113526 2.34311855057431e-05
"106376861" "GO:0006869" "BP" "non-specific lipid-transfer protein 12" "lipid transport" "BnaC07g32300D" "non-specific lipid-transfer protein 12" "LOC106376861" 4.22592045405472 5.79186889846095e-21
"106376932" "GO:0007049" "BP" "crossover junction endonuclease EME1A" "cell cycle" "BnaCnng13900D" "crossover junction endonuclease EME1A" "LOC106376932" 2.29725487738477 0.0395297021636695
"106376932" "GO:0051301" "BP" "crossover junction endonuclease EME1A" "cell division" "BnaCnng13900D" "crossover junction endonuclease EME1A" "LOC106376932" 2.29725487738477 0.0395297021636695
"106376932" "GO:0006310" "BP" "crossover junction endonuclease EME1A" "DNA recombination" "BnaCnng13900D" "crossover junction endonuclease EME1A" "LOC106376932" 2.29725487738477 0.0395297021636695
"106376932" "GO:0006281" "BP" "crossover junction endonuclease EME1A" "DNA repair" "BnaCnng13900D" "crossover junction endonuclease EME1A" "LOC106376932" 2.29725487738477 0.0395297021636695
"106376943" NA NA NA NA "BnaA05g17850D" "uncharacterized BNAA05G17850D" "BNAA05G17850D" 2.10387102757485 7.35360386299223e-06
"106376973" NA NA NA NA "BnaC07g49050D" "membrane-anchored ubiquitin-fold protein 4" "LOC106376973" 1.19880629207272 0.00417073952376651
"106377026" "GO:0006545" "BP" "low-specificity L-threonine aldolase 1" "glycine biosynthetic process" "BnaC08g43060D" "low-specificity L-threonine aldolase 1" "LOC106377026" 1.9523679714077 0.00189111887469783
"106377026" "GO:0006567" "BP" "low-specificity L-threonine aldolase 1" "threonine catabolic process" "BnaC08g43060D" "low-specificity L-threonine aldolase 1" "LOC106377026" 1.9523679714077 0.00189111887469783
"106377028" "GO:0045454" "BP" "thioredoxin-like 1-1, chloroplastic" "cell redox homeostasis" "BnaC08g43100D" "thioredoxin-like 1-1, chloroplastic" "LOC106377028" 1.84930235979244 0.000472148106737429
"106377031" "GO:0010158" "BP" "putative axial regulator YABBY 2" "abaxial cell fate specification" "BnaC08g43150D" "putative axial regulator YABBY 2" "LOC106377031" 3.51684396858942 0.0298455004486312
"106377031" "GO:0045165" "BP" "putative axial regulator YABBY 2" "cell fate commitment" "BnaC08g43150D" "putative axial regulator YABBY 2" "LOC106377031" 3.51684396858942 0.0298455004486312
"106377037" NA NA NA NA "BnaC08g43200D" "photosystem I subunit O" "LOC106377037" 2.51171481158146 0.028796590778888
"106377058" "GO:0051085" "BP" "10 kDa chaperonin-like" "chaperone cofactor-dependent protein refolding" "BnaA06g09730D" "10 kDa chaperonin-like" "LOC106377058" 2.01463071752074 1.97085631879819e-05
